股票代码,买入日期,卖出日期,买入价格(前复权),卖出价格(前复权),涨幅
300225,2021-10-28,2021-10-29,14.42,14.0,-0.0291
002289,2021-10-28,2021-10-29,10.41,10.28,-0.0125
300282,2021-10-28,2021-10-29,3.72,3.71,-0.0027
300085,2021-10-28,2021-10-29,13.08,13.11,0.0023
300134,2021-10-28,2021-10-29,8.71,8.61,-0.0115
300205,2021-10-28,2021-10-29,12.21,12.12,-0.0074
000665,2021-10-28,2021-10-29,3.27,3.26,-0.0031
002366,2021-10-28,2021-10-29,4.19,4.37,0.043
300262,2021-10-28,2021-10-29,3.59,3.43,-0.0446
600537,2021-10-28,2021-10-29,4.38,4.26,-0.0274
300209,2021-10-28,2021-10-29,7.7,7.63,-0.0091
300050,2021-10-28,2021-10-29,4.25,4.22,-0.0071
300591,2021-10-28,2021-10-29,5.55,5.76,0.0378
002530,2021-10-28,2021-10-29,5.58,5.63,0.009
300024,2021-10-28,2021-10-29,9.41,9.28,-0.0138
603099,2021-10-28,2021-10-29,9.66,9.6,-0.0062
300210,2021-10-28,2021-10-29,3.17,3.12,-0.0158
300010,2021-10-28,2021-10-29,3.61,3.49,-0.0332
300436,2021-10-28,2021-10-29,27.87,27.94,0.0025
300097,2021-10-28,2021-10-29,8.81,8.47,-0.0386
000767,2021-10-28,2021-10-29,3.44,3.4,-0.0116
002310,2021-10-28,2021-10-29,2.85,2.79,-0.0211
300449,2021-10-28,2021-10-29,6.51,6.35,-0.0246
300072,2021-10-28,2021-10-29,5.95,6.05,0.0168
002355,2021-10-28,2021-10-29,5.27,5.2,-0.0133
300380,2021-10-28,2021-10-29,14.83,14.8,-0.002
002305,2021-10-28,2021-10-29,1.79,1.77,-0.0112
603356,2021-10-28,2021-10-29,13.21,13.48,0.0204
002316,2021-10-28,2021-10-29,3.61,3.57,-0.0111
000668,2021-10-28,2021-10-29,13.81,13.85,0.0029
002370,2021-10-28,2021-10-29,4.1,4.12,0.0049
600381,2021-10-28,2021-10-29,6.47,6.35,-0.0185
300152,2021-10-28,2021-10-29,3.61,3.42,-0.0526
300603,2021-10-28,2021-10-29,7.72,7.74,0.0026
300657,2021-10-28,2021-10-29,16.08,15.5,-0.0361
002121,2021-10-28,2021-10-29,5.41,5.83,0.0776
300111,2021-10-28,2021-10-29,2.62,2.57,-0.0191
002279,2021-10-28,2021-10-29,4.1,4.06,-0.0098
600732,2021-10-27,2021-10-28,19.15,19.09,-0.0031
300309,2021-10-27,2021-10-28,2.94,2.81,-0.0442
000037,2021-10-27,2021-10-28,7.47,7.49,0.0027
000702,2021-10-27,2021-10-28,4.43,4.23,-0.0451
002177,2021-10-27,2021-10-28,5.55,5.42,-0.0234
603232,2021-10-27,2021-10-28,13.39,12.83,-0.0418
002912,2021-10-27,2021-10-28,30.25,29.1,-0.038
300338,2021-10-27,2021-10-28,5.61,5.46,-0.0267
300128,2021-10-27,2021-10-28,3.5,3.36,-0.04
300167,2021-10-27,2021-10-28,5.56,5.25,-0.0558
000995,2021-10-27,2021-10-28,24.88,24.25,-0.0253
300150,2021-10-27,2021-10-28,4.0,3.89,-0.0275
002982,2021-10-27,2021-10-28,39.9,39.58,-0.008
000796,2021-10-27,2021-10-28,7.36,7.15,-0.0285
002417,2021-10-27,2021-10-28,4.33,4.22,-0.0254
000667,2021-10-27,2021-10-28,1.59,1.56,-0.0189
601798,2021-10-27,2021-10-28,5.39,5.21,-0.0334
300116,2021-10-27,2021-10-28,2.43,2.39,-0.0165
000868,2021-10-27,2021-10-28,3.76,3.64,-0.0319
300397,2021-10-27,2021-10-28,14.39,14.09,-0.0208
300074,2021-10-27,2021-10-28,3.5,3.38,-0.0343
600520,2021-10-27,2021-10-28,7.33,7.12,-0.0286
002659,2021-10-27,2021-10-28,3.4,3.35,-0.0147
603660,2021-10-27,2021-10-28,6.27,5.9,-0.059
000158,2021-10-27,2021-10-28,6.9,6.54,-0.0522
000014,2021-10-27,2021-10-28,6.88,6.76,-0.0174
300469,2021-10-27,2021-10-28,13.18,11.88,-0.0986
300700,2021-10-27,2021-10-28,12.24,12.5,0.0212
300719,2021-10-27,2021-10-28,13.39,12.6,-0.059
600578,2021-10-27,2021-10-28,2.82,2.9,0.0284
300612,2021-10-27,2021-10-28,13.22,12.68,-0.0408
300084,2021-10-27,2021-10-28,6.02,5.73,-0.0482
002707,2021-10-27,2021-10-28,4.82,4.69,-0.027
300353,2021-10-27,2021-10-28,9.61,9.6,-0.001
000721,2021-10-26,2021-10-27,3.71,3.68,-0.0081
002856,2021-10-26,2021-10-27,11.17,10.6,-0.051
002336,2021-10-26,2021-10-27,4.12,4.13,0.0024
002869,2021-10-26,2021-10-27,14.22,14.07,-0.0105
300565,2021-10-26,2021-10-27,11.94,11.91,-0.0025
002861,2021-10-26,2021-10-27,11.43,11.38,-0.0044
000692,2021-10-26,2021-10-27,3.46,3.35,-0.0318
300220,2021-10-25,2021-10-26,13.04,13.17,0.01
002513,2021-10-25,2021-10-26,4.63,4.43,-0.0432
000619,2021-10-22,2021-10-25,5.07,4.95,-0.0237
000610,2021-10-21,2021-10-22,8.0,7.88,-0.015
688118,2021-10-21,2021-10-22,23.4,23.22,-0.0077
300761,2021-10-21,2021-10-22,30.22,30.48,0.0086
000514,2021-10-21,2021-10-22,3.12,3.13,0.0032
603559,2021-10-21,2021-10-22,11.67,11.35,-0.0274
002681,2021-10-18,2021-10-19,3.52,3.56,0.0114
002196,2021-10-18,2021-10-19,8.59,8.43,-0.0186
603133,2021-10-14,2021-10-15,10.01,11.74,0.1728
300208,2021-10-13,2021-10-14,11.54,11.57,0.0026
300204,2021-10-13,2021-10-14,11.96,11.7,-0.0217
300209,2021-09-17,2021-09-22,5.41,5.21,-0.037
688108,2021-09-16,2021-09-17,8.99,8.59,-0.0445
600004,2021-09-01,2021-09-02,9.41,9.78,0.0393
002319,2021-09-01,2021-09-02,14.42,14.18,-0.0166
000430,2021-09-01,2021-09-02,6.04,6.21,0.0281
600685,2021-09-01,2021-09-02,20.38,21.78,0.0687
000066,2021-09-01,2021-09-02,14.6,14.62,0.0014
603803,2021-09-01,2021-09-02,5.96,5.97,0.0017
002405,2021-09-01,2021-09-02,11.22,11.17,-0.0045
000839,2021-09-01,2021-09-02,3.09,3.04,-0.0162
600158,2021-09-01,2021-09-02,11.26,11.43,0.0151
603860,2021-09-01,2021-09-02,20.18,20.29,0.0055
600651,2021-09-01,2021-09-02,3.04,3.06,0.0066
002693,2021-09-01,2021-09-02,4.15,4.16,0.0024
300089,2021-09-01,2021-09-02,5.37,5.16,-0.0391
000415,2021-09-01,2021-09-02,2.62,2.59,-0.0115
603800,2021-09-01,2021-09-02,15.95,15.63,-0.0201
600115,2021-09-01,2021-09-02,4.72,4.78,0.0127
000720,2021-09-01,2021-09-02,4.43,4.5,0.0158
000524,2021-09-01,2021-09-02,7.17,7.24,0.0098
002857,2021-09-01,2021-09-02,14.4,14.3,-0.0069
600640,2021-09-01,2021-09-02,10.3,10.34,0.0039
000584,2021-09-01,2021-09-02,6.32,6.33,0.0016
600844,2021-09-01,2021-09-02,4.18,4.13,-0.012
688030,2021-09-01,2021-09-02,26.49,26.1,-0.0147
600151,2021-09-01,2021-09-02,11.33,9.7,-0.1439
002316,2021-09-01,2021-09-02,4.39,4.39,0.0
002377,2021-09-01,2021-09-02,2.85,2.84,-0.0035
000413,2021-09-01,2021-09-02,2.2,2.16,-0.0182
600082,2021-09-01,2021-09-02,2.79,2.75,-0.0143
600322,2021-09-01,2021-09-02,1.81,1.83,0.011
002816,2021-09-01,2021-09-02,18.96,19.55,0.0311
600868,2021-09-01,2021-09-02,2.88,2.88,0.0
605001,2021-09-01,2021-09-02,7.94,8.65,0.0894
002786,2021-09-01,2021-09-02,7.0,7.16,0.0229
688418,2021-09-01,2021-09-02,15.47,15.49,0.0013
002486,2021-09-01,2021-09-02,2.59,2.61,0.0077
002168,2021-09-01,2021-09-02,3.85,3.82,-0.0078
601127,2021-09-01,2021-09-02,73.58,73.33,-0.0034
002721,2021-09-01,2021-09-02,2.81,2.83,0.0071
002869,2021-09-01,2021-09-02,14.59,14.95,0.0247
600052,2021-09-01,2021-09-02,3.6,3.67,0.0194
002547,2021-09-01,2021-09-02,4.47,4.43,-0.0089
002044,2021-09-01,2021-09-02,7.09,7.31,0.031
600744,2021-09-01,2021-09-02,6.48,6.47,-0.0015
000558,2021-09-01,2021-09-02,2.72,2.95,0.0846
002679,2021-08-31,2021-09-01,15.06,15.04,-0.0013
300807,2021-08-31,2021-09-01,24.32,23.74,-0.0238
688567,2021-08-31,2021-09-01,39.55,39.5,-0.0013
688159,2021-08-31,2021-09-01,25.57,24.87,-0.0274
300116,2021-08-31,2021-09-01,2.57,2.69,0.0467
300043,2021-08-31,2021-09-01,2.97,3.02,0.0168
002848,2021-08-31,2021-09-01,8.73,8.79,0.0069
002207,2021-08-31,2021-09-01,5.87,5.94,0.0119
002529,2021-08-31,2021-09-01,21.02,19.57,-0.069
300268,2021-08-31,2021-09-01,15.86,15.78,-0.005
300197,2021-08-31,2021-09-01,2.79,2.86,0.0251
002583,2021-08-31,2021-09-01,4.95,4.97,0.004
000046,2021-08-31,2021-09-01,2.06,2.01,-0.0243
000040,2021-08-31,2021-09-01,3.7,3.62,-0.0216
300318,2021-08-31,2021-09-01,9.02,8.8,-0.0244
300161,2021-08-31,2021-09-01,34.78,32.5,-0.0656
300025,2021-08-31,2021-09-01,4.21,4.21,0.0
002118,2021-08-31,2021-09-01,2.54,2.54,0.0
300297,2021-08-31,2021-09-01,3.3,3.33,0.0091
300526,2021-08-31,2021-09-01,22.39,26.87,0.2001
300108,2021-08-31,2021-09-01,3.75,3.76,0.0027
300311,2021-08-31,2021-09-01,8.65,8.26,-0.0451
300426,2021-08-31,2021-09-01,6.33,6.56,0.0363
688321,2021-08-31,2021-09-01,36.12,36.12,0.0
000158,2021-08-31,2021-09-01,7.3,7.09,-0.0288
002468,2021-08-31,2021-09-01,6.91,6.86,-0.0072
603559,2021-08-31,2021-09-01,12.43,12.84,0.033
002512,2021-08-31,2021-09-01,3.43,3.46,0.0087
300323,2021-08-31,2021-09-01,12.23,11.37,-0.0703
002503,2021-08-31,2021-09-01,1.53,1.56,0.0196
002161,2021-08-31,2021-09-01,4.64,4.61,-0.0065
002716,2021-08-31,2021-09-01,3.79,3.88,0.0237
